"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"ZNF775";0.0087421634066302;-0.00782460060160425;0.124;0.105;1
"PIP4K2B";0.00874349935588731;-0.00817422892487196;0.125;0.107;1
"ARNT";0.00875124243261468;-0.00382468257535361;0.102;0.087;1
"PPM1B";0.00875408288011494;-0.0203934288066591;0.368;0.324;1
"PCM1";0.00876132493162179;-0.0266740457898749;0.458;0.398;1
"C3orf70";0.0087745392713358;0.00433350954625365;0.012;0.007;1
"TRIM29";0.00877530686499828;-0.00380522160093004;0.001;0.003;1
"ZNF799";0.00878514379526443;0.00271883770491048;0.027;0.02;1
"NDP";0.00878757876567235;0.00433455729986888;0.062;0.05;1
"CLCC1";0.00879754406799289;-0.00460581082155302;0.087;0.072;1
"LPAR2";0.00880928779754405;-0.0253539692180692;0.193;0.166;1
"SF3B5";0.00881353758767039;0.0195661000175151;0.851;0.785;1
"RP11-123K19.1";0.00882827009320729;0.00222803911916821;0.007;0.003;1
"ABHD11-AS1";0.0088292695018446;0.0024665245266939;0.005;0.003;1
"CTD-3185P2.1";0.008831672742901;0.00316201460380053;0.042;0.033;1
"BOD1L1";0.00883308146668167;-0.0104535173358116;0.126;0.107;1
"PYROXD1";0.0088496509705608;0.0013143142311359;0.031;0.023;1
"BOLA3-AS1";0.00885655766930467;-0.00972829948140977;0.114;0.097;1
"EZH1";0.00886004532943959;-0.0082285130692927;0.08;0.066;1
"ZNF135";0.00886740087711833;-5.26142733787982e-05;0.082;0.068;1
"LIM2";0.0088908591805543;-0.0214994060915396;0.116;0.099;1
"CEP104";0.00889732029852274;-0.0135360976987081;0.14;0.12;1
"SLC30A10";0.00891882807181585;0.00181178142772158;0.005;0.003;1
"ZNF256";0.00891924311444077;-0.00501328448069926;0.077;0.063;1
"FLRT2";0.00892887684096588;-0.0110919186569093;0.106;0.089;1
"F12";0.00893365326870925;-0.0330586814871253;0.053;0.063;1
"WDR5B";0.00895081895586665;0.00517163861299455;0.021;0.015;1
"GPR160";0.00895400899331147;-0.016740601782033;0.211;0.184;1
"SLC16A5";0.00896877220126776;-0.00051072563632211;0.037;0.029;1
"POT1";0.00899178306333484;-0.00217184578541151;0.066;0.054;1
"CDKN1A";0.00899189200247677;0.0134851328591527;0.16;0.14;1
"TRIM2";0.0090064562780739;-0.0207472411323061;0.246;0.213;1
"PDCD5";0.0090306358378987;0.0108913984285197;0.83;0.764;1
"RBFOX1";0.00903930199166611;0.00155449715360977;0.027;0.02;1
"MAP2K6";0.00904264141548285;-0.0123804892192398;0.158;0.136;1
"RP11-562F9.2";0.00904792393348052;-0.00157436652205453;0.062;0.05;1
"RSL1D1";0.009048665582183;0.00293353894103299;0.824;0.755;1
"KDELC2";0.00906739117808559;0.00382924706043004;0.044;0.035;1
"ACTN4";0.00908773525184413;-0.0176132711382539;0.461;0.407;1
"SLC39A14";0.00909067136994605;-0.00816097270616503;0.137;0.117;1
"OGFRL1";0.00909117195327744;-0.00106253188446277;0.051;0.04;1
"IER5";0.00911060977212863;-0.0022473220240871;0.105;0.089;1
"RP11-1191J2.5";0.00912495866241026;0.000438785120962001;0.022;0.016;1
"HARS2";0.00912804408533158;-0.00687455948634233;0.086;0.071;1
"ZNF445";0.00913699369176269;-0.0103442366319231;0.149;0.128;1
"TADA1";0.00913872193537624;-0.00692110980661353;0.093;0.078;1
"SOX13";0.00915563370599518;-0.006943378142864;0.131;0.111;1
"RP11-727F15.11";0.00916741798741035;0.00570234583644195;0.031;0.023;1
"ENTPD4";0.00918993558745122;-0.0127901391563908;0.11;0.093;1
"C14orf93";0.00919147498032263;-0.000252899895284396;0.054;0.043;1
"CLTC";0.00919330278421384;-0.0115741157324297;0.462;0.407;1
"ATPAF1";0.00920045872516082;-0.0169835025690914;0.419;0.367;1
"KIF13A";0.00921608809657035;-0.0105845637355464;0.109;0.092;1
"MAPK15";0.00923449927552652;0.00188930691282077;0.026;0.019;1
"UPF1";0.00923973072494418;-0.00516431525860719;0.138;0.119;1
"CCDC113";0.00924300598805413;-0.00095073727628818;0.047;0.037;1
"ERICH1";0.0092542904024815;-0.0295821493584088;0.341;0.295;1
"SLC2A11";0.0092562403624415;-0.0123100529524084;0.118;0.1;1
"RMND1";0.00926840071509911;-0.019989804005163;0.167;0.143;1
"ILDR2";0.00928194450050075;0.00289140858978998;0.055;0.044;1
"ZNF143";0.00928664490922361;-0.00549256807244979;0.105;0.089;1
"CD247";0.00929419792587946;0.00327053347975257;0.019;0.013;1
"VAPA";0.0093016899166841;-0.0055003805995153;0.692;0.612;1
"ARFGEF1";0.00931407179210282;-0.0150363184358617;0.173;0.148;1
"RP11-231G3.1";0.00932310020428339;0.00276410960591493;0.009;0.005;1
"RP3-394A18.1";0.00932481592673994;0.00180873829294038;0.026;0.019;1
"INPP5J";0.00933833795827694;0.00121930260183977;0.036;0.028;1
"TMCC1-AS1";0.00934588912714184;0.00211988420334541;0.057;0.046;1
"AC084219.4";0.00935588445070266;-0.00184045191292358;0.062;0.05;1
"ANTXR2";0.00936550995790299;5.83361598150561e-05;0.036;0.028;1
"SQLE";0.00939154051261653;-0.0152825899366029;0.442;0.392;1
"SLC37A1";0.00939803116200342;0.000155162702230677;0.058;0.047;1
"CTAGE5";0.00940333923547042;-0.00220823793816225;0.037;0.029;1
"PRKRIP1";0.00941222047276799;-0.0200978669398253;0.234;0.203;1
"SCGB1D2";0.00942645321046619;0.00185766147360461;0.005;0.002;1
"SEPT3";0.00943581612857227;-0.00513667750945353;0.078;0.065;1
"ACAP2";0.00944257793588891;-0.0277747357212189;0.221;0.19;1
"ZNF281";0.00944565279755323;-0.0190187362133202;0.33;0.289;1
"BACH1";0.00945778294377424;-0.00826569857836483;0.102;0.086;1
"ZNF671";0.00946329803784894;0.000805298526786492;0.048;0.038;1
"ANKS1B";0.00949590010152692;0.00355846079491363;0.013;0.008;1
"ZNF524";0.00949811185962844;-0.00384291873408157;0.076;0.063;1
"GTF3C6";0.00950115936082149;0.0174263116684166;0.857;0.79;1
"ALCAM";0.00950477429604916;-0.0103574351666187;0.141;0.12;1
"CCDC191";0.0095052193107554;0.00317285450765418;0.029;0.021;1
"ZBED3-AS1";0.00950545477671704;-0.000369080490935848;0.036;0.028;1
"RP11-108L7.15";0.00951433820963663;0.00294607959073185;0.029;0.021;1
"EPHA1";0.00951620846525872;-0.00788917368978895;0.108;0.091;1
"PCK2";0.00951978430332719;-0.00576122667400439;0.126;0.108;1
"RP11-73K9.2";0.00954648117951891;0.00153976448383836;0.02;0.014;1
"MROH1";0.00955487417976321;-0.000617968816354127;0.058;0.047;1
"RP11-146F11.1";0.00956993657608452;-0.00791216140013151;0.088;0.074;1
"SIN3B";0.00958063805155589;-0.00871983741885501;0.152;0.131;1
"UQCR10";0.00958153930355254;0.0146841587331545;0.984;0.972;1
"ALG10B";0.00958340029224154;0.00350412413083891;0.025;0.018;1
"INHBE";0.009586093437736;-0.000352712160945439;0.02;0.014;1
"ENPP4";0.00959755365858284;0.000845002126146063;0.02;0.014;1
"CMTR2";0.00960191106623817;-0.0185361466583524;0.174;0.151;1
"MPP3";0.00962043851464128;0.00202081624781184;0.02;0.014;1
"MAST4";0.00962325203470289;-0.00260012165723404;0.055;0.044;1
"FKRP";0.00962351541868819;-0.00201131307897279;0.052;0.042;1
"TYSND1";0.00963787282723221;-0.0108147072259027;0.125;0.106;1
"ABCA1";0.00964297164145935;-0.0062546651753867;0.097;0.082;1
"AMMECR1L";0.00964314744017165;-0.000818757278782042;0.07;0.057;1
"TECPR1";0.00964573128011467;0.000348238810534508;0.052;0.041;1
"C12orf4";0.00964631603860075;-0.00340153900706493;0.052;0.042;1
"SCGN";0.00964877569241518;0.00229083685093633;0.006;0.003;1
"HLA-A";0.00965009098073344;-0.0216649903872391;0.594;0.529;1
"PRKAG2";0.00965438559331612;-0.00746492299511621;0.067;0.055;1
"B3GALT1";0.00966269659384923;-0.00955570775576839;0.128;0.109;1
"NRG1";0.00967482938714237;-0.0138678626118781;0.211;0.186;1
"CYP2B6";0.00969997069425244;0.000733121846520442;0.013;0.008;1
"ZKSCAN5";0.0097032352112983;-0.00429648330168121;0.081;0.068;1
"SERTAD1";0.00971809541837788;-0.012895653595431;0.118;0.101;1
"MALT1";0.00973326445536148;-0.00675984587010332;0.086;0.072;1
"FTCD";0.00975137738564187;0.00198203329783216;0.014;0.009;1
"MTMR12";0.00975898097602208;-0.0061411944486828;0.082;0.068;1
"IL17RC";0.00976144558217098;-0.000714494635858279;0.052;0.041;1
"NBPF14";0.00977074639575148;-0.000218540421250323;0.047;0.037;1
"HEATR5A";0.00977402630753487;-0.00273901777411656;0.063;0.051;1
"KIAA1147";0.00977492831644662;-0.00965047786504254;0.088;0.074;1
"EIF2A";0.00977710249758921;-0.0258925256266755;0.386;0.337;1
"SLC4A8";0.00977944700959655;-0.00599095760347006;0.091;0.076;1
"ZNF665";0.00979561055381064;0.00350017373736687;0.024;0.017;1
"MACROD2";0.00980115024892046;0.00237707961457346;0.032;0.024;1
"LINC00545";0.00981025188659451;-0.00639738483875135;0.224;0.197;1
"PLXNA1";0.00982688059168806;-0.00861448334425177;0.137;0.117;1
"TUFT1";0.00983357720084333;-0.000816231995144155;0.041;0.032;1
"C14orf1";0.00984294764641486;-0.00793056083350341;0.693;0.616;1
"HHLA1";0.00984760224409758;0.00110836491681299;0.026;0.019;1
"RBPJ";0.00986079314714981;-0.0922108241092015;0.619;0.579;1
"UBR3";0.00986361527576615;-0.00236309127226798;0.08;0.067;1
"CCDC144A";0.00987364674946575;0.00411970175071735;0.015;0.01;1
"NDUFA6";0.0098759273491669;0.01578082841146;0.918;0.872;1
"RP11-413H22.2";0.00990344822844685;0.00312655567195779;0.016;0.01;1
"CKAP4";0.00991495676261549;-0.023056619616092;0.491;0.429;1
"PYY";0.00992560075927344;-0.00108269710221688;0.043;0.034;1
"EGF";0.00992961528245433;0.00203284102291613;0.014;0.009;1
"PCDHB16";0.00994035673769516;0.00228268477628257;0.024;0.017;1
"TSPAN9";0.00996228527637999;0.000165739459145435;0.042;0.033;1
"FAIM2";0.00998191269777831;0.00214275495372546;0.015;0.01;1
"MRPS5";0.00998787362132335;-0.0230871831349145;0.608;0.533;1
"ARID5A";0.00998792139067608;-0.00162010134436179;0.061;0.05;1
"ANKRD18B";0.0100311511684863;0.00401096755213018;0.036;0.027;1
"FIGF";0.0100332652990853;0.0061699736804815;0.01;0.006;1
"MLH3";0.0100385777337934;-0.00989974359247933;0.123;0.105;1
"MIATNB";0.0100426459412813;0.00177828587240201;0.017;0.012;1
"ZC3H13";0.0100568347966222;-0.0178193059186338;0.474;0.415;1
"ESCO1";0.0100727530528928;-0.0180009047152308;0.152;0.129;1
"RP11-304L19.13";0.0100938459148069;0.000448522229133606;0.014;0.009;1
"RABGEF1";0.0100948925355805;0.00060683617485259;0.032;0.024;1
"CYP2F1";0.0100978500224366;0.00166352728474466;0.007;0.004;1
"SIDT2";0.0101027606443989;-0.00305023397357097;0.06;0.048;1
"MYL6";0.0101091919846271;0.0165427580828839;0.999;0.995;1
"FAM174A";0.010115849002781;-0.00684337407066836;0.098;0.083;1
"RP11-348J24.2";0.0101352599111582;0.00357012879302035;0.058;0.047;1
"ENPP5";0.010136694255538;0.000359356512750326;0.04;0.031;1
"PRKAA2";0.0101407865223727;-0.014085652698379;0.165;0.143;1
"S1PR5";0.0101484355229783;0.00217875813293836;0.006;0.003;1
"RP11-1E4.1";0.0101702802917265;0.00172736964715924;0.016;0.01;1
"GM2A";0.0101808456133454;-0.0132022346184857;0.151;0.129;1
"LRIG3";0.0101815686062531;0.00411203995449036;0.033;0.025;1
"PLCXD1";0.0101875579267318;-0.017967167768945;0.256;0.224;1
"NME3";0.0102018139803544;-0.0117888419650183;0.54;0.481;1
"FAM216A";0.0102021742503075;-0.0257399977326619;0.267;0.232;1
"RP11-497H16.9";0.0102023469730174;0.000821234914662697;0.015;0.01;1
"NNAT";0.0102040356250484;0.00292397765614294;0.668;0.612;1
"RFNG";0.0102042016663525;-0.0110233411943121;0.132;0.113;1
"STARD4-AS1";0.0102092604935142;-0.00527210787325619;0.08;0.067;1
"CHPF2";0.0102161109716883;-0.00145891669170684;0.055;0.044;1
"C1orf210";0.0102210350748726;0.000604593255933206;0.051;0.041;1
"ZNF112";0.0102276851111066;-0.00021657032861469;0.015;0.01;1
"IQCE";0.0102277930951214;0.000528990758804526;0.085;0.071;1
"ZNF263";0.0102370876326825;-0.00889894822606482;0.127;0.109;1
"CCDC90B";0.0102407842464298;-0.0329700196558788;0.538;0.466;1
"SLC25A26";0.0102552806269382;-0.0214529545554295;0.527;0.457;1
"DLGAP1-AS1";0.010262577745782;0.00283924466815292;0.038;0.029;1
"SCN1B";0.0102642349037782;-0.00163831113887358;0.045;0.035;1
"KLHDC4";0.0102758710945081;-0.00420415861206386;0.088;0.073;1
"SPRY3";0.010306270913705;0.00242899762823516;0.005;0.002;1
"UBE2Z";0.0103066236985991;-0.0247634891431069;0.3;0.26;1
"WDR53";0.0103097666109969;-0.00701768192399482;0.089;0.075;1
"SYNCRIP";0.0103146173600307;-0.00713586938135224;0.544;0.479;1
"LRRC29";0.0103175093610801;0.00111654071909907;0.017;0.011;1
"BNIPL";0.0103225039559052;-0.000493370689384959;0.083;0.069;1
"C9orf66";0.0103235847325479;0.00299723083254792;0.004;0.001;1
"PLCH1";0.0103241921241683;-0.00730028616278383;0.093;0.078;1
"U91319.1";0.0103626867367344;0.000238718668825083;0.018;0.012;1
"IGSF10";0.0103662427466562;-0.0132602421730195;0.11;0.093;1
"TFRC";0.0103705145801104;-0.0121841223691397;0.169;0.146;1
"CST1";0.0103731604089905;0.00428172126086661;0.005;0.002;1
"ZSCAN9";0.010405490811445;-0.00056011739749498;0.084;0.07;1
"ZNF285";0.0104170067115929;0.00247895788579085;0.01;0.006;1
"RP11-139K4.2";0.0104196120712544;0.0027324913075634;0.003;0.001;1
"DERL3";0.0104425434278833;-0.00204122770567561;0.059;0.048;1
"MBD5";0.0104467486870888;0.00140963225136977;0.075;0.063;1
"SOD3";0.0104559267377742;0.00139136335709912;0.046;0.036;1
"RP11-680F8.1";0.0104743426326113;0.00156811538908142;0.031;0.023;1
"RP11-111F5.4";0.0104827347561667;0.00307954899064117;0.045;0.035;1
"CHCHD2";0.0104913741452653;0.0225645253509814;0.966;0.951;1
"FAM179B";0.0105040033813706;-0.0100936107436338;0.101;0.086;1
"RASAL2";0.0105222115477821;-0.00919527025828581;0.133;0.114;1
"CTA-384D8.36";0.0105283979599607;0.00434307886421437;0.026;0.019;1
"FXR1";0.0105412040266965;-0.00403437451402333;0.666;0.592;1
"STX3";0.0105530782577753;-0.0225589214169839;0.311;0.272;1
"GABPA";0.0105548560414537;-0.00274876068909709;0.082;0.068;1
"CHD6";0.0105648209307555;-0.0341872387135251;0.337;0.292;1
"CPS1";0.0105729615828655;-0.000735016241956599;0.075;0.062;1
"RIC3";0.0105930953285305;-0.0266052222952918;0.372;0.324;1
"LRP11";0.0106128093920061;-0.00352276957375707;0.054;0.044;1
"FAM183A";0.0106420593132053;0.00176743001483044;0.03;0.023;1
"CEACAM1";0.0106433550740575;0.00156573373946653;0.023;0.016;1
"FRMD3";0.0106650580063252;0.00272589372392165;0.006;0.003;1
"AASS";0.0106701296409008;-0.0162647899089693;0.222;0.195;1
"TNRC6B";0.0106731104603278;-0.0264742492394811;0.603;0.532;1
"SUGCT";0.0107115295270908;0.0085986398352654;0.026;0.019;1
"PSMG3-AS1";0.0107147100552846;0.00186021642608691;0.01;0.006;1
"RARRES2";0.0107151047841261;-0.104328503652483;0.406;0.407;1
"FIGNL1";0.0107281436230211;-0.00239657458880131;0.04;0.031;1
"LINC00847";0.0107682182748652;-0.0125478270795467;0.094;0.079;1
"CHERP";0.0107789150210368;-0.0158636665216818;0.23;0.2;1
"ZNF621";0.010784113855149;0.000920160044019777;0.078;0.065;1
"IRS2";0.0107901332073089;-0.0214479374397092;0.178;0.154;1
"ZRANB1";0.0107950233740397;-0.00687243538808907;0.121;0.103;1
"DNAJB2";0.0108018394672676;-0.0300053151965015;0.208;0.181;1
"MAPKBP1";0.0108237794152452;-0.000668353629021817;0.034;0.026;1
"UBE2O";0.0108254954239936;-0.010161888726911;0.183;0.159;1
"OSBPL6";0.0108314306334264;0.00441310244311282;0.054;0.044;1
"MIER2";0.010844918540962;-0.0122334260278678;0.179;0.155;1
"MSRB3";0.0108571063774627;0.00242188293800712;0.027;0.02;1
"CTD-2532N20.1";0.0108604667851435;0.00295491923501264;0.01;0.006;1
"STRIP1";0.0108912335501672;-0.00708329987306235;0.103;0.087;1
"DCAF15";0.0108962615539807;-0.0190463808429015;0.221;0.193;1
"PPIG";0.0109019059439973;0.000465066246367218;0.803;0.722;1
"GGT1";0.0109058457197071;0.00293363503508687;0.011;0.006;1
"DDHD1";0.0109076703837449;-0.00476746608801493;0.116;0.099;1
"TIRAP";0.0109238531414599;0.00472131068106671;0.025;0.018;1
"LGR5";0.0109285923768636;0.00344166979503793;0.021;0.015;1
"ZKSCAN8";0.0109309470383087;-0.00447993401139078;0.072;0.059;1
"BAIAP2-AS1";0.0109524045135096;0.00026948763728285;0.058;0.047;1
"TIMP2";0.0109626894839513;-0.0101844061159293;0.123;0.106;1
"MAU2";0.011003914739508;-0.00212742959047869;0.086;0.072;1
"UBE2H";0.0110139511750877;-0.0242803164440624;0.355;0.31;1
"PPIL2";0.0110139824994882;-0.019285597963471;0.147;0.126;1
"MYO5A";0.0110319886443103;-0.00231068008811269;0.065;0.053;1
"ZMYM3";0.0110338843848964;-0.0120312577683191;0.232;0.201;1
"INPP5K";0.0110394756296377;-0.00493232506199784;0.063;0.051;1
"CEP126";0.0110535173466366;-0.00277958396293181;0.031;0.024;1
"XYLB";0.0110686851180662;0.00177604100175627;0.021;0.015;1
"TVP23B";0.011070886316294;-0.00169053598258904;0.058;0.047;1
"PLA2G7";0.0110931337293029;0.00388945490825318;0.021;0.015;1
"RP11-354P11.3";0.0110934025789759;0.00291578642881818;0.021;0.015;1
"PPP1R15B";0.0111103388145186;-0.00303753213025802;0.091;0.077;1
"MAP4";0.0111408065238024;-0.0198296110307077;0.323;0.282;1
"ELMOD2";0.0111485216860077;-0.0105550101639298;0.105;0.089;1
"RP11-1406H17.1";0.011166031563225;0.00148474991596395;0.002;0;1
"CTC-254B4.1";0.0111698218856049;-0.00106082380063032;0.039;0.03;1
"CCDC163P";0.0111821560224423;0.00406257015662021;0.02;0.014;1
"ADGRL4";0.011182917395645;0.00196203220808451;0.002;0;1
"RP11-392P7.6";0.0112329440739747;0.000208184590237401;0.036;0.028;1
"ZNF670";0.0112449454894152;-0.00411185018119535;0.076;0.063;1
"WNK2";0.0112479699833228;-0.00931832357123856;0.11;0.094;1
"RP11-996F15.5";0.0112496851903613;0.00239952617968753;0.005;0.002;1
"TBC1D15";0.011266378653129;-0.00488895149650639;0.107;0.091;1
"PIP5KL1";0.0112739490240639;-0.000145715337857767;0.061;0.05;1
"STON1-GTF2A1L";0.011275895104026;0.00217161117588409;0.005;0.002;1
"IL1RAPL1";0.011279175152853;0.00186237327352215;0.005;0.002;1
"SLCO1A2";0.0112829182218256;-0.000867528987418306;0.067;0.055;1
"AP4E1";0.0113084373336794;0.0010647633242127;0.038;0.029;1
"AP000704.5";0.0113087384986899;0.00326060153905441;0.006;0.003;1
"SBNO2";0.0113089554588463;5.08952494740547e-05;0.047;0.038;1
"DDA1";0.0113202288541648;-0.0234251683619905;0.456;0.399;1
"DAB2IP";0.0113319331330565;-0.00881789250697777;0.085;0.071;1
"FOXC2";0.0113424635197852;-0.000971667973147881;0.01;0.006;1
"CAPN10-AS1";0.0113640358837742;-0.00451367542986249;0.076;0.063;1
"ARID4B";0.0113640698877879;-0.0252345255253322;0.441;0.384;1
"UNC119B";0.0113838342720931;-0.0135963840634269;0.163;0.142;1
"RPL30";0.0113926701193693;-0.0206884876957076;1;1;1
"USP49";0.0113938903649514;-0.0111193816985834;0.112;0.095;1
"SEPW1";0.0114310494235915;0.0138944173904072;0.924;0.87;1
"EEF1A2";0.0114547504190078;0.00188515320432669;0.006;0.003;1
"DSG2";0.0114702200078121;-0.022891833827402;0.239;0.208;1
"SULF1";0.0114725197362931;0.00284971850272384;0.066;0.054;1
"MIIP";0.0114766796237357;-0.0198492186085734;0.502;0.443;1
"COL24A1";0.0114827897178159;0.00117578259958475;0.003;0.001;1
"ZNF787";0.0114914566384095;-0.0145768348993908;0.187;0.163;1
"QPRT";0.0114926012752027;0.0163336225455537;0.934;0.882;1
"ERMN";0.0114940656740245;0.00121914753497763;0.006;0.003;1
"RP5-1185I7.1";0.0114951725498907;0.00123222046544707;0.003;0.001;1
"HMGXB3";0.0114981821580805;-0.00686941154540231;0.097;0.082;1
"PAX2";0.0115024168522901;-0.0131117737334721;0.164;0.142;1
"SLC11A2";0.0115358061292089;-0.0154827090779834;0.159;0.137;1
"MTUS1";0.0115555212083008;-0.0017075101291476;0.08;0.067;1
"THEM6";0.0115649281001145;0.0036299750831964;0.042;0.033;1
"DYM";0.0115708882657028;-0.0234002110250514;0.283;0.249;1
"LRP6";0.0115711711442106;-0.0211209164397475;0.184;0.159;1
"PAWR";0.0115736778586914;-0.0130839599110368;0.509;0.451;1
"DDX28";0.0115789706986634;-0.0128950638933854;0.114;0.097;1
"MTCL1";0.0115927758525324;-0.00916759602000185;0.121;0.104;1
"SGK1";0.0116046919860478;-0.000623562842085264;0.04;0.032;1
"MRPL55";0.0116165233147733;0.000944619123235402;0.777;0.704;1
"TAB1";0.0116172531761104;-0.00774476155789298;0.085;0.071;1
"REL";0.0116322068925168;-0.00750860377989226;0.124;0.106;1
"SMIM20";0.0116480575128795;-0.0701337205311732;0.729;0.684;1
"FAXC";0.0116894050784197;-0.0123408627537814;0.155;0.134;1
"TRIM36";0.0117057496088253;0.00435782094345163;0.033;0.025;1
"ELOVL3";0.0117105474557242;0.00225019485819754;0.004;0.002;1
"RGL2";0.0117105604707633;-0.0261535085034148;0.235;0.206;1
"SPIN2A";0.0117167104495701;-0.00132787091479466;0.035;0.027;1
"KLHL13";0.0117175999520343;-0.00251871051680632;0.054;0.043;1
"RPS6KL1";0.0117328739866952;-0.00182591228451827;0.075;0.063;1
"PAPOLG";0.0117399141776195;-0.00544233386053965;0.068;0.056;1
"ST3GAL2";0.0117571119144655;-0.0148152223889486;0.19;0.166;1
"USP32";0.0117600785669021;-0.0144105535756393;0.145;0.125;1
"TXNL4A";0.0117603728062801;-0.0598714737495762;0.748;0.707;1
"HMGN4";0.0117682558054353;-0.0011576100823526;0.034;0.026;1
"ABCB9";0.0117742846641163;0.00418181071652882;0.018;0.012;1
"TRIM43";0.0117754508521645;-0.0183256112111256;0.001;0.003;1
"GPRIN1";0.0117800801735382;0.00294310821059189;0.029;0.021;1
"ADCY6";0.0117891207555373;-0.000672727850967156;0.052;0.042;1
"RP11-156K23.3";0.0117965128096443;0.00265220439248517;0.028;0.021;1
"TMEM116";0.0118305529001844;-0.0104538419766471;0.125;0.107;1
"ABHD8";0.0118419658976557;-0.00950852787015072;0.113;0.096;1
"SLC9A7";0.0118536186229678;-0.00841992305553967;0.1;0.084;1
"MID1";0.0118645763896802;-0.0165810157270105;0.209;0.183;1
"NUP214";0.0118667057413518;-0.0169878471352645;0.184;0.16;1
"KIAA1522";0.0118820261213146;-0.00996200139440179;0.12;0.102;1
"KLF10";0.011953966857097;-0.0154311003913402;0.134;0.116;1
"SLC2A13";0.0119808776198027;-0.00920195400138735;0.084;0.07;1
