"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"RAMP2-AS1";0.245112319274941;-0.00721187871464293;0.014;0.017;1
"WBP1";0.245122599527443;0.000183286595713851;0.011;0.008;1
"ZNF827";0.245122871470765;-0.0106714366327097;0.132;0.12;1
"PTTG1";0.245416596034042;-0.0614415463473836;0.851;0.82;1
"KLF9";0.245420870772237;0.0022958250879805;0.01;0.008;1
"ISL2";0.245563234615208;-0.00212907150997376;0.002;0.004;1
"RP11-393I2.4";0.245635814147295;-0.000164855872219326;0.011;0.008;1
"HDLBP";0.245639875660748;-0.025323493878517;0.584;0.525;1
"TRMT10B";0.245642111744621;-0.0162475816049164;0.117;0.107;1
"TATDN1";0.245678678410588;-0.0364654927119628;0.502;0.454;1
"AP001055.6";0.245696923896337;-0.00232020642647265;0.002;0.004;1
"C1orf143";0.245775283270241;-0.00116867776360277;0.008;0.006;1
"CRYGN";0.245809245882104;0.00106863711956193;0.009;0.007;1
"DANT2";0.245867872348434;-0.00478526727071231;0.056;0.05;1
"FAS";0.246034276541452;-0.000641564760711269;0.02;0.016;1
"LAMA2";0.24618819072242;-0.0038023387056644;0.009;0.011;1
"AXL";0.246188534520108;-0.031706617989355;0.259;0.235;1
"ABL2";0.246307884277385;-0.0290726557058636;0.217;0.197;1
"RASD2";0.246313156370107;-0.00517143213768183;0.01;0.012;1
"SYCE2";0.246345735090593;-0.00996421569715549;0.048;0.043;1
"CTD-2165H16.4";0.246400533664261;-0.00036544747188089;0.009;0.006;1
"ARIH2OS";0.246450330758991;-0.000888022197162212;0.029;0.025;1
"ZNF337-AS1";0.246464034740133;0.000331567842829228;0.024;0.02;1
"MBLAC2";0.246536075686261;-0.000461354675765847;0.019;0.016;1
"SGK1";0.246565871365384;-0.00410193967480131;0.035;0.03;1
"GALC";0.246576506834046;-0.00871471135409679;0.067;0.06;1
"PACRG";0.246614730803825;-2.76704574169642e-05;0.009;0.007;1
"TNFRSF25";0.246645415630794;-0.00259540771327492;0.03;0.025;1
"GXYLT2";0.246709409568278;-0.000112285762433577;0.01;0.008;1
"ZNF502";0.246808231478444;-0.00439460334746836;0.052;0.046;1
"UBC";0.246844474556349;0.00749499187372704;0.914;0.873;1
"GDPD1";0.246893802996589;0.000361848066093136;0.036;0.031;1
"TRIM46";0.247009560366536;-0.00496364940817458;0.042;0.037;1
"ARHGAP18";0.24722236389214;-0.00373050921882156;0.033;0.029;1
"TNIK";0.247438708735216;-6.08786298168917e-05;0.009;0.007;1
"RP11-1223D19.1";0.247797923334531;0.000688556527032373;0.01;0.007;1
"FAM178B";0.247840898987146;-0.00208190481837102;0.024;0.021;1
"NACC1";0.24807259696041;-0.0255487511047098;0.357;0.321;1
"ZNF292";0.248123793028394;-0.0470132156519031;0.327;0.294;1
"FAM43B";0.248192196422546;-0.00090643445747411;0.008;0.006;1
"RRS1-AS1";0.248358497697345;-0.00117722820241804;0.01;0.008;1
"CSDC2";0.248391546242868;-0.000536611365428982;0.01;0.008;1
"FOXI3";0.248439534816247;-0.0141007905429653;0.026;0.03;1
"TIGD5";0.2484419453907;-0.00467971126543128;0.038;0.033;1
"ZNF415";0.2487689967516;-0.0104642430011061;0.058;0.052;1
"ZMYND12";0.248805156757254;-0.00452198100850913;0.004;0.006;1
"CTB-193M12.5";0.248980426131467;-0.00797469416315234;0.062;0.055;1
"BATF2";0.248989732870695;-0.00461467274289039;0.006;0.008;1
"RDH16";0.24901367183743;-0.00396231608979138;0.004;0.006;1
"SOX15";0.249219953434783;-0.0488472967449916;0.216;0.216;1
"AMER2";0.249239993442633;-0.010957273557288;0.017;0.02;1
"RPS16";0.249349173805187;-0.00945233421935754;1;1;1
"RP11-467P9.1";0.249483277386959;-0.00386406765430177;0.004;0.006;1
"ZDHHC21";0.249507852755434;-0.00818952347949373;0.059;0.053;1
"FBXO41";0.249544300844114;-0.00555319991131168;0.026;0.022;1
"SCAND1";0.249656375828267;-0.0429786700873167;0.804;0.749;1
"AP000769.1";0.249685951316738;0.000679184531321157;0.018;0.015;1
"MB21D1";0.249879195783821;-0.0011768921738407;0.019;0.016;1
"RHCG";0.25005863902183;0.000871132642460887;0.003;0.002;1
"INTU";0.250160924756107;-0.0123145261456677;0.131;0.12;1
"ZNF560";0.250259430321899;-0.00438469004884824;0.034;0.03;1
"GPRIN2";0.250305483679456;0.00122111324509167;0.031;0.027;1
"LDB3";0.250314556767406;0.00138348138224497;0.003;0.002;1
"RP11-655M14.13";0.250368580235226;-0.0019288582811214;0.032;0.028;1
"CYP1B1-AS1";0.250371997927151;-0.00308798790736453;0.004;0.006;1
"PFDN5";0.25041392201383;0.00304304238525877;0.998;0.993;1
"TAF4B";0.250438863317551;-0.00324147821156145;0.045;0.039;1
"LINC01234";0.250445586333151;-0.000402135339180199;0.023;0.019;1
"RP11-794G24.1";0.250536448193888;-0.00195338231599611;0.001;0.002;1
"NYNRIN";0.250722177113135;-0.0118418071213823;0.104;0.095;1
"FAM35A";0.250743543862983;-0.0188555309645454;0.119;0.108;1
"RP11-7F18.2";0.250761253863773;-0.00875647258663648;0.02;0.023;1
"ITGB2";0.25078500264685;-0.00161201966524308;0.001;0.002;1
"C16orf58";0.250804637871889;-0.0111150837671832;0.072;0.065;1
"RP11-171I2.2";0.250826940824681;0.00127167012787534;0.003;0.002;1
"CDH9";0.250834734185376;-0.00122863335106974;0.001;0.002;1
"RP11-571M6.18";0.250834734185376;-0.00151263249915961;0.001;0.002;1
"RP11-253M7.1";0.250863567679062;0.000548078555500399;0.003;0.002;1
"AREG";0.250884472607084;-0.00160944681697679;0.001;0.002;1
"CYP51A1-AS1";0.250934217912204;-0.00143437114705773;0.001;0.002;1
"ASCL5";0.250936832586649;0.000537754527566705;0.003;0.002;1
"ADRB1";0.250936832586649;0.000296496348089269;0.003;0.002;1
"VEGFA";0.250941334516323;-0.00991188753618402;0.078;0.07;1
"COL1A1";0.250951780189758;-0.0162061160243321;0.126;0.114;1
"RP1-228P16.8";0.251046757946467;4.75065047218374e-05;0.003;0.002;1
"RP11-739B23.1";0.251083495130338;-0.00163725250072915;0.001;0.002;1
"SPX";0.251083495130338;-0.00233771470330471;0.001;0.002;1
"RHOU";0.251118722469524;-0.0377924810023041;0.257;0.234;1
"CTD-2377O17.1";0.251133267971406;-0.00115625012117282;0.001;0.002;1
"SLC35D1";0.251133808615912;-0.00469234190641128;0.03;0.026;1
"CFAP74";0.251193377360493;0.000319093159381539;0.003;0.002;1
"PFKFB3";0.251216865681419;-0.0153893810907683;0.055;0.06;1
"MYOCD";0.25123004154811;0.000354538086710054;0.003;0.002;1
"AP001468.58";0.251232834307451;-0.00111665008109487;0.001;0.002;1
"LINC01600";0.251282627802887;-0.0013518649030291;0.001;0.002;1
"KRBOX1";0.25133242818357;-0.00121849414766313;0.001;0.002;1
"LRP1";0.251349839837047;-0.0175249004158994;0.219;0.202;1
"RP11-442H21.2";0.251450105087381;2.05720231363621e-05;0.003;0.002;1
"PI16";0.251670303064138;-0.00031739664000272;0.003;0.002;1
"RFPL2";0.251681223654454;-0.000779151058693706;0.001;0.002;1
"NBPF15";0.25188913933248;-0.0104731377830642;0.014;0.017;1
"SLC22A5";0.252052978975267;0.00060025548341482;0.018;0.015;1
"P2RY1";0.25228616826684;-0.00156805193131598;0.018;0.015;1
"DLX5";0.252378980851334;-0.0152125933085673;0.062;0.056;1
"ZNF443";0.252489168974387;-0.00642961641506399;0.055;0.049;1
"C8G";0.252505594194927;-0.00244488345865726;0.002;0.003;1
"KIT";0.252584696905167;0.00235663574049016;0.034;0.03;1
"C1QTNF9B-AS1";0.252645893558958;-0.00294388093168351;0.033;0.029;1
"FAM162B";0.252648653758674;0.00011276508103299;0.019;0.015;1
"TTN-AS1";0.252669151892129;-0.00694109000621292;0.072;0.065;1
"ZNF83";0.252788740584763;-0.0217788287258502;0.141;0.129;1
"CLCN3";0.252794761359698;-0.0268031003596301;0.139;0.126;1
"BRICD5";0.25280292618401;-0.000101476364884823;0.023;0.019;1
"RP11-321N4.5";0.252844018079292;-0.002347976179244;0.002;0.003;1
"CCDC67";0.252844018321955;-0.00344834302848045;0.002;0.003;1
"TNFRSF10C";0.25297319699678;-0.000606203703282099;0.018;0.015;1
"AC005082.12";0.253054903042561;-0.00215743813859888;0.024;0.02;1
"LEAP2";0.253083023175758;-0.00716673517343096;0.061;0.055;1
"FAM160B2";0.253224938740871;-0.00458164399498628;0.048;0.043;1
"ATXN1L";0.253244434113508;-0.014563733615794;0.114;0.104;1
"CSNK2A1";0.253258526603974;-0.0433985408621264;0.489;0.439;1
"NRK";0.253521814316779;-0.000690991843428753;0.002;0.003;1
"TDRD3";0.25354551219562;-0.0140237064207114;0.123;0.113;1
"CTB-25B13.12";0.253579379786986;0.000970059484549209;0.018;0.015;1
"AC079305.10";0.253597203004533;-0.00199543186067759;0.002;0.003;1
"GPX1";0.25362004582967;-0.0285968261137048;0.946;0.924;1
"CA13";0.253709862604457;0.00239074820134709;0.017;0.014;1
"ZNF581";0.253838262224407;-0.0662684120351016;0.576;0.536;1
"RINL";0.254001045972979;-0.00858800211787125;0.091;0.082;1
"KCNE2";0.254012119784179;-0.00162627651198123;0.002;0.003;1
"IL6R";0.254125360859569;-0.00149545648302802;0.002;0.003;1
"ZFP1";0.254277236551006;-0.00992969217611696;0.062;0.055;1
"SNRPD3";0.254298022497543;-0.00566227019342636;0.847;0.786;1
"ZNF646";0.254313974482662;-0.00679292809654589;0.052;0.046;1
"LINC00271";0.254540878692658;-0.00111270140610088;0.002;0.003;1
"COL16A1";0.254613268064211;-0.00211199324556044;0.018;0.015;1
"RP11-147L13.15";0.254623207141022;-0.00592168557543981;0.044;0.039;1
"SCGB3A2";0.254711464934721;-0.0466569265425418;0.418;0.42;1
"KRI1";0.254820952344149;-0.0226079627395199;0.121;0.11;1
"AKIRIN2";0.254859835796479;-0.0417919906643509;0.337;0.303;1
"CTD-2341M24.1";0.255070402806002;-0.000523095000467773;0.002;0.003;1
"MAN2A2";0.255115219356231;-0.00446463870064857;0.043;0.038;1
"LAPTM5";0.255231164010871;0.000862016621816071;0.001;0;1
"PROK1";0.255231164010871;0.000536465882278654;0.001;0;1
"HSD3B1";0.255231164010871;0.0010506157113881;0.001;0;1
"CDK15";0.255231164010871;0.000797940968358288;0.001;0;1
"HTR3C";0.255231164010871;0.000563032566963266;0.001;0;1
"RP11-286E11.1";0.255231164010871;0.000838375872996465;0.001;0;1
"SMAD1-AS1";0.255231164010871;0.000766837438291589;0.001;0;1
"CTD-2544H17.2";0.255231164010871;0.000899204046697479;0.001;0;1
"RP11-506K6.4";0.255231164010871;0.000570612779062732;0.001;0;1
"HLA-DQA2";0.255231164010871;0.000928408727086237;0.001;0;1
"RP11-309L24.10";0.255231164010871;0.000588530562210526;0.001;0;1
"KLF14";0.255231164010871;0.000648476000801743;0.001;0;1
"UXT-AS1";0.255231164010871;0.000639860112727415;0.001;0;1
"DCAF12L2";0.255231164010871;0.00063649112839521;0.001;0;1
"RP11-308B5.2";0.255231164010871;0.00085793595221216;0.001;0;1
"TRPA1";0.255231164010871;0.000619280415102147;0.001;0;1
"PALM2-AKAP2";0.255231164010871;0.000505598629976153;0.001;0;1
"GPR83";0.255231164010871;0.00132448998048601;0.001;0;1
"RP11-297A16.2";0.255231164010871;0.000652401600298054;0.001;0;1
"CLEC4C";0.255231164010871;0.000430272735115098;0.001;0;1
"LYZ";0.255231164010871;0.00108267793905307;0.001;0;1
"PLA2G1B";0.255231164010871;0.000990926819680253;0.001;0;1
"RP11-428O18.6";0.255231164010871;0.000862774357920759;0.001;0;1
"NKX2-8";0.255231164010871;0.00138618973572165;0.001;0;1
"RP11-403B2.7";0.255231164010871;0.000906394835890249;0.001;0;1
"LGALS2";0.255231164010871;0.000584670832066913;0.001;0;1
"CTD-2396E7.11";0.255302133353373;-0.00311428053378651;0.031;0.027;1
"RP11-54O7.16";0.255321883826218;0.00061890441893117;0.001;0;1
"MDS2";0.255321883826218;0.000517156187194574;0.001;0;1
"RP11-284F21.8";0.255321883826218;0.000725706752931177;0.001;0;1
"RP11-439E19.9";0.255321883826218;0.000972754173192011;0.001;0;1
"RGPD4-AS1";0.255321883826218;0.000801582058621451;0.001;0;1
"CXCR2";0.255321883826218;0.000682506579736379;0.001;0;1
"JCHAIN";0.255321883826218;0.0006237919118936;0.001;0;1
"RP11-342I1.2";0.255321883826218;0.000546318965022196;0.001;0;1
"ATP10B";0.255321883826218;0.000609104727221414;0.001;0;1
"CPED1";0.255321883826218;0.000595693455274609;0.001;0;1
"C7orf33";0.255321883826218;0.000460400746235729;0.001;0;1
"P2RY8";0.255321883826218;0.000701815367450762;0.001;0;1
"INE2";0.255321883826218;0.000744389231449436;0.001;0;1
"AF131216.5";0.255321883826218;0.000415665829745439;0.001;0;1
"LINC01030";0.255321883826218;0.000507673172528217;0.001;0;1
"RP11-649G15.2";0.255321883826218;0.000317282431775876;0.001;0;1
"RP11-83J21.3";0.255321883826218;0.000370249960883837;0.001;0;1
"RP11-318C2.1";0.255321883826218;0.00071882626442528;0.001;0;1
"GLYAT";0.255321883826218;0.00080566688925992;0.001;0;1
"RP11-724N1.1";0.255321883826218;0.000441901052230462;0.001;0;1
"RP11-240G22.5";0.255321883826218;0.00061532905991897;0.001;0;1
"CCDC168";0.255321883826218;0.000633198673525022;0.001;0;1
"RP11-509A17.3";0.255321883826218;0.00037317730869245;0.001;0;1
"AC073657.1";0.255321883826218;0.000561248311245151;0.001;0;1
"RP11-253M7.4";0.255321883826218;0.000498449170502577;0.001;0;1
"RP11-345J4.3";0.255321883826218;0.000690636165879724;0.001;0;1
"CTB-131K11.1";0.255321883826218;0.000369059972734812;0.001;0;1
"CTD-3193O13.1";0.255321883826218;0.000633247453116501;0.001;0;1
"CTC-523E23.5";0.255321883826218;0.000750025113207872;0.001;0;1
"PDXP";0.255321883826218;0.000563048158884453;0.001;0;1
"ITPRIPL2";0.255338201826646;-0.00604445235717528;0.024;0.021;1
"SPATA21";0.255412626054913;0.000496295950258989;0.001;0;1
"VWA5B1";0.255412626054913;0.000809157468516913;0.001;0;1
"RP1-224A6.3";0.255412626054913;0.000504009743608405;0.001;0;1
"RP11-180O5.2";0.255412626054913;0.000458527954913641;0.001;0;1
"TSNAX-DISC1";0.255412626054913;0.000419205740243207;0.001;0;1
"GACAT3";0.255412626054913;0.000491712302263692;0.001;0;1
"AC012358.7";0.255412626054913;0.000514323546381863;0.001;0;1
"AC010127.3";0.255412626054913;0.000256260130590431;0.001;0;1
"RP11-669C19.1";0.255412626054913;0.000661394552248238;0.001;0;1
"RP11-797D24.4";0.255412626054913;0.000404256014892376;0.001;0;1
"SERPINI2";0.255412626054913;0.000353914309348006;0.001;0;1
"ATP13A5-AS1";0.255412626054913;0.000709135351113145;0.001;0;1
"RP11-799M12.2";0.255412626054913;0.000599832201785506;0.001;0;1
"RP11-542G1.1";0.255412626054913;0.000259956598974662;0.001;0;1
"LINC01098";0.255412626054913;0.00045643339980696;0.001;0;1
"RP11-185E12.2";0.255412626054913;0.00085507722302217;0.001;0;1
"CTC-806A22.1";0.255412626054913;0.000412067326956146;0.001;0;1
"HIST1H4L";0.255412626054913;0.000382817363137008;0.001;0;1
"NT5E";0.255412626054913;0.000298658662299713;0.001;0;1
"LINC01013";0.255412626054913;0.000504760513209911;0.001;0;1
"FGL2";0.255412626054913;0.00056908317152249;0.001;0;1
"ZNF804B";0.255412626054913;0.000258450766783786;0.001;0;1
"CYBB";0.255412626054913;0.000691097125650651;0.001;0;1
"RP1-30E17.2";0.255412626054913;0.000462268464754868;0.001;0;1
"PRSS55";0.255412626054913;0.000487933544931288;0.001;0;1
"LINC01289";0.255412626054913;0.000531309022875614;0.001;0;1
"RP11-154D17.1";0.255412626054913;0.000240880207248161;0.001;0;1
"OLFML1";0.255412626054913;0.000577428220551764;0.001;0;1
"RP4-683L5.1";0.255412626054913;0.000341405293657558;0.001;0;1
"CTD-2589M5.4";0.255412626054913;0.00039186441076626;0.001;0;1
"RP11-109A6.3";0.255412626054913;0.000814835189011893;0.001;0;1
"CD69";0.255412626054913;0.00038365019796209;0.001;0;1
"PTHLH";0.255412626054913;0.00032803328725407;0.001;0;1
"RP11-18C24.8";0.255412626054913;0.000651826185015639;0.001;0;1
"RP11-187E13.1";0.255412626054913;0.000302352327859739;0.001;0;1
"RP11-407N17.4";0.255412626054913;0.000407522261318006;0.001;0;1
"NOXRED1";0.255412626054913;0.000621869388622894;0.001;0;1
"RP11-21L1.1";0.255412626054913;0.000743020050659582;0.001;0;1
"AC140912.1";0.255412626054913;0.00100935415506947;0.001;0;1
"RP11-728E14.3";0.255412626054913;0.000486870850446821;0.001;0;1
"CSHL1";0.255412626054913;0.000312416729654656;0.001;0;1
"LINC00907";0.255412626054913;0.000595459851669102;0.001;0;1
"RP5-1184F4.7";0.255412626054913;0.000431585692397989;0.001;0;1
"RP3-522J7.6";0.255412626054913;0.000394183831817194;0.001;0;1
"RP11-542C10.1";0.255503390698211;0.000135830028869545;0.001;0;1
"RP11-426L16.3";0.255503390698211;0.000256949342380845;0.001;0;1
"S100A5";0.255503390698211;0.000345485051288124;0.001;0;1
"RP11-479J7.2";0.255503390698211;0.000232072471701721;0.001;0;1
"RP4-803J11.2";0.255503390698211;0.000185701916343275;0.001;0;1
"AC109642.1";0.255503390698211;0.000419728085528273;0.001;0;1
"AC009495.2";0.255503390698211;0.000231968750123869;0.001;0;1
"CCDC140";0.255503390698211;-0.000110163328380861;0.001;0;1
"RP11-519M16.1";0.255503390698211;0.000388648691741431;0.001;0;1
"FSTL5";0.255503390698211;6.02541692105952e-05;0.001;0;1
"F11";0.255503390698211;0.000204071649972444;0.001;0;1
"CDHR2";0.255503390698211;0.000310135169097162;0.001;0;1
"RP3-340B19.3";0.255503390698211;4.95182069250441e-06;0.001;0;1
"RP3-335E1.1";0.255503390698211;0.000311608096760751;0.001;0;1
"TAS2R5";0.255503390698211;0.000151918901843207;0.001;0;1
"RP4-751H13.7";0.255503390698211;0.000526667015395101;0.001;0;1
"AC006372.4";0.255503390698211;0.000232647803823458;0.001;0;1
"RP1L1";0.255503390698211;7.80000971876678e-06;0.001;0;1
"RP11-90P5.2";0.255503390698211;0.000416871790985966;0.001;0;1
"CNGB3";0.255503390698211;0.000378896051109188;0.001;0;1
"RP11-509J21.2";0.255503390698211;0.000241094472155558;0.001;0;1
"ANKRD20A4";0.255503390698211;8.8650190330457e-05;0.001;0;1
"SOHLH1";0.255503390698211;3.92722650004848e-05;0.001;0;1
"SHANK2-AS3";0.255503390698211;5.01872099011728e-05;0.001;0;1
"ACRV1";0.255503390698211;0.000477014378168165;0.001;0;1
"LINC00167";0.255503390698211;0.000203519460237936;0.001;0;1
"RP11-310E22.4";0.255503390698211;0.000206993698891047;0.001;0;1
"CALHM3";0.255503390698211;0.000282392257837944;0.001;0;1
"C10orf90";0.255503390698211;4.41896208771774e-05;0.001;0;1
"RP5-940J5.8";0.255503390698211;-0.000125889776260583;0.001;0;1
"RP11-611O2.5";0.255503390698211;0.000367807435442423;0.001;0;1
"LINC00327";0.255503390698211;0.000441246129604977;0.001;0;1
"TPPP2";0.255503390698211;0.000189836110259289;0.001;0;1
"RP11-758N13.1";0.255503390698211;0.000106863529188964;0.001;0;1
"RP11-106M3.3";0.255503390698211;0.000299256061227578;0.001;0;1
"U95743.1";0.255503390698211;0.000231726983835046;0.001;0;1
"RP11-368I7.6";0.255503390698211;0.000426063756256617;0.001;0;1
"RP11-835E18.5";0.255503390698211;4.33960672606531e-05;0.001;0;1
"SKOR2";0.255503390698211;0.000164264506507454;0.001;0;1
"RP11-714M23.2";0.255503390698211;0.000469977992003965;0.001;0;1
"LINC00266-1";0.255503390698211;8.8937376331318e-05;0.001;0;1
"CYP4F8";0.255503390698211;-3.87337027180427e-05;0.001;0;1
"SPACA6P-AS";0.255503390698211;0.000409691710124311;0.001;0;1
"CTA-212A2.2";0.255503390698211;0.000168820967420429;0.001;0;1
"AP000255.6";0.255503390698211;0.000117797875971062;0.001;0;1
"UQCR10";0.255548391336619;0.00379831162090083;0.987;0.978;1
"RP11-159D12.2";0.255577397405577;-0.0120864092233304;0.036;0.041;1
"AC074289.1";0.255659716607777;-0.011617435939792;0.073;0.066;1
"TRIM38";0.255678693433823;-0.00308685631653992;0.041;0.036;1
"SPOCK1";0.255961475905666;-0.0108718369829837;0.094;0.086;1
"ZNF180";0.256054271717055;-0.00454188893320159;0.064;0.058;1
"PHF21B";0.256054663216666;-0.00785311341937547;0.065;0.058;1
"DGKQ";0.256118126861961;-0.0107121997117672;0.026;0.03;1
"DSTN";0.256216046131458;-0.00103885780327606;0.9;0.865;1
"PAWR";0.25626259724008;-0.0218624186982475;0.51;0.464;1
"TRABD2A";0.256285117009551;-0.000350899053021481;0.023;0.02;1
"WBP11";0.256323984093289;-0.0275987335991705;0.542;0.488;1
"FBXL4";0.256412394106875;-0.00682648129376443;0.059;0.053;1
"RP11-7F17.8";0.256491665888698;-0.0011193541952544;0.018;0.015;1
"C1orf216";0.256521127785714;-0.00651512225703285;0.064;0.058;1
"SPARC";0.256524527512567;-0.0338165260959696;0.583;0.521;1
"PRKAB1";0.256545368545003;-0.0185973461039942;0.124;0.112;1
"DNAJC18";0.256546455500883;-0.0256187413035056;0.143;0.13;1
"PPP1R3D";0.256628560419552;0.000652385199579431;0.017;0.014;1
"ZNF438";0.256658912195168;0.00145308863824253;0.022;0.019;1
"CERS4";0.256846575565126;-0.0320349982235871;0.412;0.372;1
"B3GNT3";0.256846731635186;-0.00166962625532282;0.001;0.002;1
"GALNT6";0.256933997194931;-0.00357109978845169;0.03;0.026;1
"GPR1";0.257015392375851;0.00208689995969381;0.003;0.002;1
"HMHA1";0.257028710640842;-0.0190717532140934;0.115;0.104;1
"SLC7A14";0.257147720200365;-0.00243150836511093;0.001;0.002;1
"CNKSR3";0.25732690571542;-0.00634252541849359;0.064;0.057;1
"KLHL3";0.25751769136533;-0.0110843594789728;0.054;0.049;1
"HOXB-AS1";0.257578128352494;-0.000721395559004026;0.001;0.002;1
"PLA2G4C";0.2576642699203;-0.000888618926132879;0.001;0.002;1
"ODF2";0.257669659009624;-0.0128658067855723;0.11;0.1;1
"ARHGAP30";0.257680052249072;0.00106910494540518;0.002;0.001;1
"LINC01248";0.257680052249072;0.00128106498727768;0.002;0.001;1
"ANKS4B";0.257680052249072;0.00144756065655;0.002;0.001;1
"CHIC1";0.257690852726739;-0.00191840151407495;0.036;0.031;1
"CEP250";0.257760292713533;-0.0186374348496529;0.121;0.11;1
"ADAM32";0.25779023691549;0.000953695644624778;0.002;0.001;1
"HNF1B";0.25779023691549;0.00136524292312789;0.002;0.001;1
"ZNF12";0.257838867652384;-0.0257605492894118;0.136;0.123;1
"RASSF9";0.257845341501557;0.00121547415856126;0.002;0.001;1
"RP11-54O7.2";0.25787544692689;0.001363177461811;0.003;0.002;1
"RP11-159H22.2";0.257900454256551;0.00135319776680716;0.002;0.001;1
"RP3-522J7.7";0.257900454256551;0.000927262350047565;0.002;0.001;1
"AXDND1";0.257955575180735;0.000795251547279141;0.002;0.001;1
